ID;RFERR;ARCH1;ARCH2;QSURF;QPERC;ESOIL;QINTF;Q_TDH;SNOWM
2488;multiplc_e;tension2_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2489;additive_e;onestate_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2490;multiplc_e;onestate_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2491;additive_e;tension1_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2492;multiplc_e;tension1_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2493;additive_e;tension2_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2494;multiplc_e;tension2_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2495;additive_e;onestate_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2496;multiplc_e;onestate_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2497;additive_e;tension1_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2498;multiplc_e;tension1_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2499;additive_e;tension2_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2500;multiplc_e;tension2_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2501;additive_e;onestate_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2502;multiplc_e;onestate_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2503;additive_e;tension1_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2504;multiplc_e;tension1_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2505;additive_e;tension2_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2506;multiplc_e;tension2_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2507;additive_e;onestate_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2508;multiplc_e;onestate_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2509;additive_e;tension1_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2510;multiplc_e;tension1_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2511;additive_e;tension2_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2512;multiplc_e;tension2_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2513;additive_e;onestate_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2514;multiplc_e;onestate_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2515;additive_e;tension1_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2516;multiplc_e;tension1_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2517;additive_e;tension2_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2518;multiplc_e;tension2_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2519;additive_e;onestate_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2520;multiplc_e;onestate_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwsome;rout_gamma;no_snowmod
2521;additive_e;tension1_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2522;multiplc_e;tension1_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2523;additive_e;tension2_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2524;multiplc_e;tension2_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2525;additive_e;onestate_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2526;multiplc_e;onestate_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2527;additive_e;tension1_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2528;multiplc_e;tension1_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2529;additive_e;tension2_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2530;multiplc_e;tension2_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2531;additive_e;onestate_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2532;multiplc_e;onestate_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2533;additive_e;tension1_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2534;multiplc_e;tension1_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2535;additive_e;tension2_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2536;multiplc_e;tension2_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2537;additive_e;onestate_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2538;multiplc_e;onestate_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2539;additive_e;tension1_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2540;multiplc_e;tension1_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2541;additive_e;tension2_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2542;multiplc_e;tension2_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2543;additive_e;onestate_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2544;multiplc_e;onestate_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2545;additive_e;tension1_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2546;multiplc_e;tension1_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2547;additive_e;tension2_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2548;multiplc_e;tension2_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2549;additive_e;onestate_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2550;multiplc_e;onestate_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2551;additive_e;tension1_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2552;multiplc_e;tension1_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2553;additive_e;tension2_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2554;multiplc_e;tension2_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2555;additive_e;onestate_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2556;multiplc_e;onestate_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2557;additive_e;tension1_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2558;multiplc_e;tension1_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2559;additive_e;tension2_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2560;multiplc_e;tension2_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2561;additive_e;onestate_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2562;multiplc_e;onestate_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2563;additive_e;tension1_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2564;multiplc_e;tension1_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2565;additive_e;tension2_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2566;multiplc_e;tension2_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2567;additive_e;onestate_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2568;multiplc_e;onestate_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2569;additive_e;tension1_1;tens2pll_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2570;multiplc_e;tension1_1;tens2pll_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2571;additive_e;tension2_1;tens2pll_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2572;multiplc_e;tension2_1;tens2pll_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2573;additive_e;onestate_1;tens2pll_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2574;multiplc_e;onestate_1;tens2pll_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2575;additive_e;tension1_1;unlimfrc_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2576;multiplc_e;tension1_1;unlimfrc_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2577;additive_e;tension2_1;unlimfrc_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2578;multiplc_e;tension2_1;unlimfrc_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2579;additive_e;onestate_1;unlimfrc_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2580;multiplc_e;onestate_1;unlimfrc_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2581;additive_e;tension1_1;unlimpow_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2582;multiplc_e;tension1_1;unlimpow_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2583;additive_e;tension2_1;unlimpow_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2584;multiplc_e;tension2_1;unlimpow_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2585;additive_e;onestate_1;unlimpow_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2586;multiplc_e;onestate_1;unlimpow_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2587;additive_e;tension1_1;fixedsiz_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2588;multiplc_e;tension1_1;fixedsiz_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2589;additive_e;tension2_1;fixedsiz_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2590;multiplc_e;tension2_1;fixedsiz_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2591;additive_e;onestate_1;fixedsiz_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2592;multiplc_e;onestate_1;fixedsiz_2;tmdl_param;perc_lower;rootweight;intflwsome;rout_gamma;no_snowmod
2593;additive_e;tension1_1;tens2pll_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2594;multiplc_e;tension1_1;tens2pll_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2595;additive_e;tension2_1;tens2pll_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2596;multiplc_e;tension2_1;tens2pll_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2597;additive_e;onestate_1;tens2pll_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2598;multiplc_e;onestate_1;tens2pll_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2599;additive_e;tension1_1;unlimfrc_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2600;multiplc_e;tension1_1;unlimfrc_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2601;additive_e;tension2_1;unlimfrc_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2602;multiplc_e;tension2_1;unlimfrc_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2603;additive_e;onestate_1;unlimfrc_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2604;multiplc_e;onestate_1;unlimfrc_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2605;additive_e;tension1_1;unlimpow_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2606;multiplc_e;tension1_1;unlimpow_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2607;additive_e;tension2_1;unlimpow_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2608;multiplc_e;tension2_1;unlimpow_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2609;additive_e;onestate_1;unlimpow_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2610;multiplc_e;onestate_1;unlimpow_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2611;additive_e;tension1_1;fixedsiz_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2612;multiplc_e;tension1_1;fixedsiz_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2613;additive_e;tension2_1;fixedsiz_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2614;multiplc_e;tension2_1;fixedsiz_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2615;additive_e;onestate_1;fixedsiz_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2616;multiplc_e;onestate_1;fixedsiz_2;arno_x_vic;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2617;additive_e;tension1_1;tens2pll_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2618;multiplc_e;tension1_1;tens2pll_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2619;additive_e;tension2_1;tens2pll_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2620;multiplc_e;tension2_1;tens2pll_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2621;additive_e;onestate_1;tens2pll_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2622;multiplc_e;onestate_1;tens2pll_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2623;additive_e;tension1_1;unlimfrc_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2624;multiplc_e;tension1_1;unlimfrc_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2625;additive_e;tension2_1;unlimfrc_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2626;multiplc_e;tension2_1;unlimfrc_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2627;additive_e;onestate_1;unlimfrc_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2628;multiplc_e;onestate_1;unlimfrc_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2629;additive_e;tension1_1;unlimpow_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2630;multiplc_e;tension1_1;unlimpow_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2631;additive_e;tension2_1;unlimpow_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2632;multiplc_e;tension2_1;unlimpow_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2633;additive_e;onestate_1;unlimpow_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2634;multiplc_e;onestate_1;unlimpow_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2635;additive_e;tension1_1;fixedsiz_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2636;multiplc_e;tension1_1;fixedsiz_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2637;additive_e;tension2_1;fixedsiz_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2638;multiplc_e;tension2_1;fixedsiz_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2639;additive_e;onestate_1;fixedsiz_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2640;multiplc_e;onestate_1;fixedsiz_2;prms_varnt;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2641;additive_e;tension1_1;tens2pll_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2642;multiplc_e;tension1_1;tens2pll_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2643;additive_e;tension2_1;tens2pll_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2644;multiplc_e;tension2_1;tens2pll_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2645;additive_e;onestate_1;tens2pll_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2646;multiplc_e;onestate_1;tens2pll_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2647;additive_e;tension1_1;unlimfrc_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2648;multiplc_e;tension1_1;unlimfrc_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2649;additive_e;tension2_1;unlimfrc_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2650;multiplc_e;tension2_1;unlimfrc_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2651;additive_e;onestate_1;unlimfrc_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2652;multiplc_e;onestate_1;unlimfrc_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2653;additive_e;tension1_1;unlimpow_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2654;multiplc_e;tension1_1;unlimpow_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2655;additive_e;tension2_1;unlimpow_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2656;multiplc_e;tension2_1;unlimpow_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2657;additive_e;onestate_1;unlimpow_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2658;multiplc_e;onestate_1;unlimpow_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2659;additive_e;tension1_1;fixedsiz_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2660;multiplc_e;tension1_1;fixedsiz_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2661;additive_e;tension2_1;fixedsiz_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2662;multiplc_e;tension2_1;fixedsiz_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2663;additive_e;onestate_1;fixedsiz_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2664;multiplc_e;onestate_1;fixedsiz_2;tmdl_param;perc_f2sat;sequential;intflwnone;no_routing;no_snowmod
2665;additive_e;tension1_1;tens2pll_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2666;multiplc_e;tension1_1;tens2pll_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2667;additive_e;tension2_1;tens2pll_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2668;multiplc_e;tension2_1;tens2pll_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2669;additive_e;onestate_1;tens2pll_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2670;multiplc_e;onestate_1;tens2pll_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2671;additive_e;tension1_1;unlimfrc_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2672;multiplc_e;tension1_1;unlimfrc_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2673;additive_e;tension2_1;unlimfrc_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2674;multiplc_e;tension2_1;unlimfrc_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2675;additive_e;onestate_1;unlimfrc_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2676;multiplc_e;onestate_1;unlimfrc_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2677;additive_e;tension1_1;unlimpow_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2678;multiplc_e;tension1_1;unlimpow_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2679;additive_e;tension2_1;unlimpow_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2680;multiplc_e;tension2_1;unlimpow_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2681;additive_e;onestate_1;unlimpow_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2682;multiplc_e;onestate_1;unlimpow_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2683;additive_e;tension1_1;fixedsiz_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2684;multiplc_e;tension1_1;fixedsiz_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2685;additive_e;tension2_1;fixedsiz_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2686;multiplc_e;tension2_1;fixedsiz_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2687;additive_e;onestate_1;fixedsiz_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2688;multiplc_e;onestate_1;fixedsiz_2;arno_x_vic;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2689;additive_e;tension1_1;tens2pll_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2690;multiplc_e;tension1_1;tens2pll_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2691;additive_e;tension2_1;tens2pll_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2692;multiplc_e;tension2_1;tens2pll_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2693;additive_e;onestate_1;tens2pll_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2694;multiplc_e;onestate_1;tens2pll_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2695;additive_e;tension1_1;unlimfrc_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2696;multiplc_e;tension1_1;unlimfrc_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2697;additive_e;tension2_1;unlimfrc_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2698;multiplc_e;tension2_1;unlimfrc_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2699;additive_e;onestate_1;unlimfrc_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2700;multiplc_e;onestate_1;unlimfrc_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2701;additive_e;tension1_1;unlimpow_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2702;multiplc_e;tension1_1;unlimpow_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2703;additive_e;tension2_1;unlimpow_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2704;multiplc_e;tension2_1;unlimpow_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2705;additive_e;onestate_1;unlimpow_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2706;multiplc_e;onestate_1;unlimpow_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2707;additive_e;tension1_1;fixedsiz_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2708;multiplc_e;tension1_1;fixedsiz_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2709;additive_e;tension2_1;fixedsiz_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2710;multiplc_e;tension2_1;fixedsiz_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2711;additive_e;onestate_1;fixedsiz_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2712;multiplc_e;onestate_1;fixedsiz_2;prms_varnt;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
2713;additive_e;tension1_1;tens2pll_2;tmdl_param;perc_w2sat;sequential;intflwnone;no_routing;no_snowmod
